Gene stable ID	Gene stable ID version	Transcript stable ID	Transcript stable ID version	Protein stable ID	Protein stable ID version	Gene name	Source of gene name
ENSMUSG00000094511	ENSMUSG00000094511.8	ENSMUST00000186047	ENSMUST00000186047.7	ENSMUSP00000139784	ENSMUSP00000139784.2	Gm21693	MGI Symbol
ENSMUSG00000094511	ENSMUSG00000094511.8	ENSMUST00000178531	ENSMUST00000178531.2	ENSMUSP00000136819	ENSMUSP00000136819.2	Gm21693	MGI Symbol
ENSMUSG00000101141	ENSMUSG00000101141.2	ENSMUST00000186594	ENSMUST00000186594.2			Gm21139	MGI Symbol
ENSMUSG00000093987	ENSMUSG00000093987.8	ENSMUST00000187277	ENSMUST00000187277.7	ENSMUSP00000140704	ENSMUSP00000140704.2	Gm21704	MGI Symbol
ENSMUSG00000093987	ENSMUSG00000093987.8	ENSMUST00000169382	ENSMUST00000169382.3	ENSMUSP00000129249	ENSMUSP00000129249.3	Gm21704	MGI Symbol
ENSMUSG00000100285	ENSMUSG00000100285.2	ENSMUST00000186046	ENSMUST00000186046.2			Gm21147	MGI Symbol
ENSMUSG00000095948	ENSMUSG00000095948.8	ENSMUST00000190283	ENSMUST00000190283.7	ENSMUSP00000139659	ENSMUSP00000139659.2	Gm21708	MGI Symbol
ENSMUSG00000095948	ENSMUSG00000095948.8	ENSMUST00000188091	ENSMUST00000188091.7	ENSMUSP00000140216	ENSMUSP00000140216.2	Gm21708	MGI Symbol
ENSMUSG00000095948	ENSMUSG00000095948.8	ENSMUST00000180310	ENSMUST00000180310.2	ENSMUSP00000137266	ENSMUSP00000137266.2	Gm21708	MGI Symbol
ENSMUSG00000100960	ENSMUSG00000100960.2	ENSMUST00000189693	ENSMUST00000189693.2			Gm21156	MGI Symbol
ENSMUSG00000099970	ENSMUSG00000099970.2	ENSMUST00000186362	ENSMUST00000186362.2			Rhoay-ps2	MGI Symbol
ENSMUSG00000099660	ENSMUSG00000099660.2	ENSMUST00000190613	ENSMUST00000190613.2			Gm2316	MGI Symbol
ENSMUSG00000096520	ENSMUSG00000096520.8	ENSMUST00000186140	ENSMUST00000186140.7	ENSMUSP00000141183	ENSMUSP00000141183.2	Gm3376	MGI Symbol
ENSMUSG00000096520	ENSMUSG00000096520.8	ENSMUST00000180202	ENSMUST00000180202.2	ENSMUSP00000136808	ENSMUSP00000136808.2	Gm3376	MGI Symbol
ENSMUSG00000101016	ENSMUSG00000101016.2	ENSMUST00000186637	ENSMUST00000186637.2			Gm2325	MGI Symbol
ENSMUSG00000100360	ENSMUSG00000100360.2	ENSMUST00000189153	ENSMUST00000189153.2			Gm28649	MGI Symbol
ENSMUSG00000099838	ENSMUSG00000099838.2	ENSMUST00000190394	ENSMUST00000190394.2			Gm8521	MGI Symbol
ENSMUSG00000100132	ENSMUSG00000100132.2	ENSMUST00000188373	ENSMUST00000188373.2			Gm18177	MGI Symbol
ENSMUSG00000101030	ENSMUSG00000101030.2	ENSMUST00000188521	ENSMUST00000188521.2			Gm28429	MGI Symbol
ENSMUSG00000100641	ENSMUSG00000100641.2	ENSMUST00000189369	ENSMUST00000189369.2			Gm28413	MGI Symbol
ENSMUSG00000101145	ENSMUSG00000101145.2	ENSMUST00000187243	ENSMUST00000187243.2			Gm28412	MGI Symbol
ENSMUSG00000100656	ENSMUSG00000100656.2	ENSMUST00000189674	ENSMUST00000189674.2			Gm8525	MGI Symbol
ENSMUSG00000100082	ENSMUSG00000100082.2	ENSMUST00000190111	ENSMUST00000190111.2			Gm28414	MGI Symbol
ENSMUSG00000101712	ENSMUSG00000101712.2	ENSMUST00000190092	ENSMUST00000190092.2			Gm28648	MGI Symbol
ENSMUSG00000101558	ENSMUSG00000101558.2	ENSMUST00000188416	ENSMUST00000188416.2			Gm28647	MGI Symbol
ENSMUSG00000100753	ENSMUSG00000100753.2	ENSMUST00000191310	ENSMUST00000191310.2			Gm29435	MGI Symbol
ENSMUSG00000101499	ENSMUSG00000101499.2	ENSMUST00000190764	ENSMUST00000190764.2			Vmn2r-ps139	MGI Symbol
ENSMUSG00000101108	ENSMUSG00000101108.2	ENSMUST00000191543	ENSMUST00000191543.2			Gm29038	MGI Symbol
ENSMUSG00000100300	ENSMUSG00000100300.2	ENSMUST00000189112	ENSMUST00000189112.2			Gm28191	MGI Symbol
ENSMUSG00000100683	ENSMUSG00000100683.2	ENSMUST00000187447	ENSMUST00000187447.2			Gm28186	MGI Symbol
ENSMUSG00000099514	ENSMUSG00000099514.2	ENSMUST00000190916	ENSMUST00000190916.2			Gm28241	MGI Symbol
ENSMUSG00000100446	ENSMUSG00000100446.2	ENSMUST00000187274	ENSMUST00000187274.2			Gm28242	MGI Symbol
ENSMUSG00000102680	ENSMUSG00000102680.2	ENSMUST00000192806	ENSMUST00000192806.2			Gm37222	MGI Symbol
ENSMUSG00000100984	ENSMUSG00000100984.2	ENSMUST00000190256	ENSMUST00000190256.2			Gm28357	MGI Symbol
ENSMUSG00000100137	ENSMUSG00000100137.2	ENSMUST00000188054	ENSMUST00000188054.2			Gm29352	MGI Symbol
ENSMUSG00000100958	ENSMUSG00000100958.2	ENSMUST00000191052	ENSMUST00000191052.2			Gm29351	MGI Symbol
ENSMUSG00000099575	ENSMUSG00000099575.2	ENSMUST00000189141	ENSMUST00000189141.2			Gm29350	MGI Symbol
ENSMUSG00000100597	ENSMUSG00000100597.2	ENSMUST00000188692	ENSMUST00000188692.2			Gm29349	MGI Symbol
ENSMUSG00000099410	ENSMUSG00000099410.2	ENSMUST00000188178	ENSMUST00000188178.2			Gm29355	MGI Symbol
ENSMUSG00000093927	ENSMUSG00000093927.3	ENSMUST00000188637	ENSMUST00000188637.2	ENSMUSP00000140003	ENSMUSP00000140003.2	Gm20918	MGI Symbol
ENSMUSG00000093927	ENSMUSG00000093927.3	ENSMUST00000179629	ENSMUST00000179629.2	ENSMUSP00000136554	ENSMUSP00000136554.2	Gm20918	MGI Symbol
ENSMUSG00000100792	ENSMUSG00000100792.2	ENSMUST00000188250	ENSMUST00000188250.2			Gm29161	MGI Symbol
ENSMUSG00000099766	ENSMUSG00000099766.2	ENSMUST00000188601	ENSMUST00000188601.2			Gm28767	MGI Symbol
ENSMUSG00000099726	ENSMUSG00000099726.2	ENSMUST00000190094	ENSMUST00000190094.2			Gm29160	MGI Symbol
ENSMUSG00000101576	ENSMUSG00000101576.2	ENSMUST00000191575	ENSMUST00000191575.2			Gm20915	MGI Symbol
ENSMUSG00000102115	ENSMUSG00000102115.2	ENSMUST00000191086	ENSMUST00000191086.2			Gm28766	MGI Symbol
ENSMUSG00000102102	ENSMUSG00000102102.2	ENSMUST00000187969	ENSMUST00000187969.2			Gm29159	MGI Symbol
ENSMUSG00000100292	ENSMUSG00000100292.2	ENSMUST00000190102	ENSMUST00000190102.2			Gm29198	MGI Symbol
ENSMUSG00000101081	ENSMUSG00000101081.2	ENSMUST00000187129	ENSMUST00000187129.2			Gm29193	MGI Symbol
ENSMUSG00000099815	ENSMUSG00000099815.2	ENSMUST00000191031	ENSMUST00000191031.2			Gm28430	MGI Symbol
ENSMUSG00000118404	ENSMUSG00000118404.2	ENSMUST00000238683	ENSMUST00000238683.2			Gm21746	MGI Symbol
ENSMUSG00000101525	ENSMUSG00000101525.2	ENSMUST00000190989	ENSMUST00000190989.2			Gm28593	MGI Symbol
ENSMUSG00000095148	ENSMUSG00000095148.3	ENSMUST00000187857	ENSMUST00000187857.2	ENSMUSP00000140138	ENSMUSP00000140138.2	Gm20873	MGI Symbol
ENSMUSG00000095148	ENSMUSG00000095148.3	ENSMUST00000179410	ENSMUST00000179410.2	ENSMUSP00000136403	ENSMUSP00000136403.2	Gm20873	MGI Symbol
ENSMUSG00000101707	ENSMUSG00000101707.2	ENSMUST00000186988	ENSMUST00000186988.2			Gm28916	MGI Symbol
ENSMUSG00000100275	ENSMUSG00000100275.2	ENSMUST00000189145	ENSMUST00000189145.2			Gm28915	MGI Symbol
ENSMUSG00000100472	ENSMUSG00000100472.2	ENSMUST00000188822	ENSMUST00000188822.2			Gm28918	MGI Symbol
ENSMUSG00000101055	ENSMUSG00000101055.2	ENSMUST00000189081	ENSMUST00000189081.2			Gm28443	MGI Symbol
ENSMUSG00000096686	ENSMUSG00000096686.3	ENSMUST00000190426	ENSMUST00000190426.2	ENSMUSP00000141026	ENSMUSP00000141026.2	Gm20830	MGI Symbol
ENSMUSG00000096686	ENSMUSG00000096686.3	ENSMUST00000178016	ENSMUST00000178016.2	ENSMUSP00000135925	ENSMUSP00000135925.2	Gm20830	MGI Symbol
ENSMUSG00000099505	ENSMUSG00000099505.2	ENSMUST00000187052	ENSMUST00000187052.2			Gm28442	MGI Symbol
ENSMUSG00000100161	ENSMUSG00000100161.2	ENSMUST00000187686	ENSMUST00000187686.2			Gm28445	MGI Symbol
ENSMUSG00000102039	ENSMUSG00000102039.2	ENSMUST00000190538	ENSMUST00000190538.2			Gm20788	MGI Symbol
ENSMUSG00000101479	ENSMUSG00000101479.2	ENSMUST00000188759	ENSMUST00000188759.2			Gm28997	MGI Symbol
ENSMUSG00000100939	ENSMUSG00000100939.2	ENSMUST00000186194	ENSMUST00000186194.2	ENSMUSP00000140653	ENSMUSP00000140653.2	Gm28998	MGI Symbol
ENSMUSG00000100262	ENSMUSG00000100262.2	ENSMUST00000186587	ENSMUST00000186587.2			Gm28398	MGI Symbol
ENSMUSG00000100453	ENSMUSG00000100453.2	ENSMUST00000187970	ENSMUST00000187970.2			Gm28397	MGI Symbol
ENSMUSG00000100858	ENSMUSG00000100858.2	ENSMUST00000191332	ENSMUST00000191332.2			Gm28400	MGI Symbol
ENSMUSG00000099965	ENSMUSG00000099965.2	ENSMUST00000186221	ENSMUST00000186221.2			Gm28399	MGI Symbol
ENSMUSG00000100948	ENSMUSG00000100948.2	ENSMUST00000187794	ENSMUST00000187794.2			Gm28395	MGI Symbol
ENSMUSG00000118447	ENSMUSG00000118447.2	ENSMUST00000238493	ENSMUST00000238493.2			Gm21788	MGI Symbol
ENSMUSG00000100961	ENSMUSG00000100961.2	ENSMUST00000186805	ENSMUST00000186805.2			Gm28394	MGI Symbol
ENSMUSG00000100806	ENSMUSG00000100806.2	ENSMUST00000190309	ENSMUST00000190309.2			Gm28396	MGI Symbol
ENSMUSG00000101521	ENSMUSG00000101521.2	ENSMUST00000191261	ENSMUST00000191261.2			Gm28393	MGI Symbol
ENSMUSG00000094081	ENSMUSG00000094081.3	ENSMUST00000185348	ENSMUST00000185348.2	ENSMUSP00000140488	ENSMUSP00000140488.2	Gm20826	MGI Symbol
ENSMUSG00000094081	ENSMUSG00000094081.3	ENSMUST00000179256	ENSMUST00000179256.2	ENSMUSP00000137147	ENSMUSP00000137147.2	Gm20826	MGI Symbol
ENSMUSG00000101181	ENSMUSG00000101181.3	ENSMUST00000188423	ENSMUST00000188423.3			Vmn2r-ps149	MGI Symbol
ENSMUSG00000100645	ENSMUSG00000100645.2	ENSMUST00000189007	ENSMUST00000189007.2	ENSMUSP00000140720	ENSMUSP00000140720.2	Gm28576	MGI Symbol
ENSMUSG00000100124	ENSMUSG00000100124.2	ENSMUST00000188234	ENSMUST00000188234.2			Gm28575	MGI Symbol
ENSMUSG00000101956	ENSMUSG00000101956.2	ENSMUST00000185757	ENSMUST00000185757.2			Gm28574	MGI Symbol
ENSMUSG00000101351	ENSMUSG00000101351.2	ENSMUST00000187821	ENSMUST00000187821.2			Gm28573	MGI Symbol
ENSMUSG00000100412	ENSMUSG00000100412.2	ENSMUST00000187444	ENSMUST00000187444.2			Gm28572	MGI Symbol
ENSMUSG00000102026	ENSMUSG00000102026.2	ENSMUST00000188922	ENSMUST00000188922.2			Gm28571	MGI Symbol
ENSMUSG00000099800	ENSMUSG00000099800.2	ENSMUST00000188300	ENSMUST00000188300.2			Gm28570	MGI Symbol
ENSMUSG00000099861	ENSMUSG00000099861.2	ENSMUST00000185705	ENSMUST00000185705.2	ENSMUSP00000141109	ENSMUSP00000141109.2	Gm29049	MGI Symbol
ENSMUSG00000095324	ENSMUSG00000095324.3	ENSMUST00000178149	ENSMUST00000178149.3	ENSMUSP00000136231	ENSMUSP00000136231.3	Gm20825	MGI Symbol
ENSMUSG00000095324	ENSMUSG00000095324.3	ENSMUST00000178396	ENSMUST00000178396.2	ENSMUSP00000136143	ENSMUSP00000136143.2	Gm20825	MGI Symbol
ENSMUSG00000101616	ENSMUSG00000101616.2	ENSMUST00000189816	ENSMUST00000189816.2			Gm29047	MGI Symbol
ENSMUSG00000100258	ENSMUSG00000100258.2	ENSMUST00000187278	ENSMUST00000187278.2			Gm29045	MGI Symbol
ENSMUSG00000101229	ENSMUSG00000101229.2	ENSMUST00000188653	ENSMUST00000188653.2			Gm29046	MGI Symbol
ENSMUSG00000101456	ENSMUSG00000101456.2	ENSMUST00000186371	ENSMUST00000186371.2			Gm29043	MGI Symbol
ENSMUSG00000100421	ENSMUSG00000100421.2	ENSMUST00000188980	ENSMUST00000188980.2			Gm29044	MGI Symbol
ENSMUSG00000100421	ENSMUSG00000100421.2	ENSMUST00000188916	ENSMUST00000188916.2			Gm29044	MGI Symbol
ENSMUSG00000103618	ENSMUSG00000103618.2	ENSMUST00000192963	ENSMUST00000192963.2			Gm37951	MGI Symbol
ENSMUSG00000101928	ENSMUSG00000101928.2	ENSMUST00000186739	ENSMUST00000186739.2	ENSMUSP00000140952	ENSMUSP00000140952.2	Gm20824	MGI Symbol
ENSMUSG00000100239	ENSMUSG00000100239.2	ENSMUST00000185517	ENSMUST00000185517.2			Gm28146	MGI Symbol
ENSMUSG00000100460	ENSMUSG00000100460.2	ENSMUST00000189742	ENSMUST00000189742.2			Gm28145	MGI Symbol
ENSMUSG00000101331	ENSMUSG00000101331.2	ENSMUST00000186924	ENSMUST00000186924.2			Gm28148	MGI Symbol
ENSMUSG00000101366	ENSMUSG00000101366.2	ENSMUST00000187133	ENSMUST00000187133.2			Gm28147	MGI Symbol
ENSMUSG00000101142	ENSMUSG00000101142.2	ENSMUST00000186899	ENSMUST00000186899.2			Gm28142	MGI Symbol
ENSMUSG00000100047	ENSMUSG00000100047.2	ENSMUST00000186676	ENSMUST00000186676.2			Gm28141	MGI Symbol
ENSMUSG00000101858	ENSMUSG00000101858.2	ENSMUST00000188351	ENSMUST00000188351.2			Gm28144	MGI Symbol
ENSMUSG00000100933	ENSMUSG00000100933.2	ENSMUST00000191082	ENSMUST00000191082.2			Gm28143	MGI Symbol
ENSMUSG00000100804	ENSMUSG00000100804.2	ENSMUST00000187305	ENSMUST00000187305.2			Gm28150	MGI Symbol
ENSMUSG00000101672	ENSMUSG00000101672.2	ENSMUST00000187102	ENSMUST00000187102.2			Gm28149	MGI Symbol
ENSMUSG00000099929	ENSMUSG00000099929.2	ENSMUST00000191361	ENSMUST00000191361.2			Gm28098	MGI Symbol
ENSMUSG00000099939	ENSMUSG00000099939.2	ENSMUST00000190353	ENSMUST00000190353.2			Gm28330	MGI Symbol
ENSMUSG00000100491	ENSMUSG00000100491.2	ENSMUST00000191102	ENSMUST00000191102.2			Gm28331	MGI Symbol
ENSMUSG00000099566	ENSMUSG00000099566.2	ENSMUST00000186511	ENSMUST00000186511.2			Gm28099	MGI Symbol
ENSMUSG00000101053	ENSMUSG00000101053.2	ENSMUST00000115496	ENSMUST00000115496.4	ENSMUSP00000111158	ENSMUSP00000111158.3	Gm20815	MGI Symbol
ENSMUSG00000101732	ENSMUSG00000101732.2	ENSMUST00000188869	ENSMUST00000188869.2			Gm28328	MGI Symbol
ENSMUSG00000101056	ENSMUSG00000101056.2	ENSMUST00000191208	ENSMUST00000191208.2			Gm28329	MGI Symbol
ENSMUSG00000099904	ENSMUSG00000099904.2	ENSMUST00000188550	ENSMUST00000188550.2			Gm28270	MGI Symbol
ENSMUSG00000099523	ENSMUSG00000099523.2	ENSMUST00000189638	ENSMUST00000189638.2			Gm28327	MGI Symbol
ENSMUSG00000100542	ENSMUSG00000100542.2	ENSMUST00000187333	ENSMUST00000187333.2			Gm28097	MGI Symbol
ENSMUSG00000099956	ENSMUSG00000099956.2	ENSMUST00000189461	ENSMUST00000189461.2			Gm29365	MGI Symbol
ENSMUSG00000101095	ENSMUSG00000101095.2	ENSMUST00000189053	ENSMUST00000189053.2			Gm29329	MGI Symbol
ENSMUSG00000100463	ENSMUSG00000100463.2	ENSMUST00000189984	ENSMUST00000189984.2			Gm28848	MGI Symbol
ENSMUSG00000101977	ENSMUSG00000101977.2	ENSMUST00000189161	ENSMUST00000189161.2			Gm28846	MGI Symbol
ENSMUSG00000100661	ENSMUSG00000100661.2	ENSMUST00000190527	ENSMUST00000190527.2			Gm29471	MGI Symbol
ENSMUSG00000100571	ENSMUSG00000100571.2	ENSMUST00000187688	ENSMUST00000187688.2			Gm29474	MGI Symbol
ENSMUSG00000100049	ENSMUSG00000100049.2	ENSMUST00000189937	ENSMUST00000189937.2			Gm28506	MGI Symbol
ENSMUSG00000100477	ENSMUSG00000100477.2	ENSMUST00000189737	ENSMUST00000189737.2			Gm28507	MGI Symbol
ENSMUSG00000100800	ENSMUSG00000100800.2	ENSMUST00000189476	ENSMUST00000189476.2			Gm21301	MGI Symbol
ENSMUSG00000099439	ENSMUSG00000099439.2	ENSMUST00000188009	ENSMUST00000188009.2			Gm29142	MGI Symbol
ENSMUSG00000095032	ENSMUSG00000095032.3	ENSMUST00000189630	ENSMUST00000189630.2	ENSMUSP00000139580	ENSMUSP00000139580.2	Gm21310	MGI Symbol
ENSMUSG00000095032	ENSMUSG00000095032.3	ENSMUST00000180130	ENSMUST00000180130.2	ENSMUSP00000137593	ENSMUSP00000137593.2	Gm21310	MGI Symbol
ENSMUSG00000099372	ENSMUSG00000099372.2	ENSMUST00000189428	ENSMUST00000189428.2			Gm28509	MGI Symbol
ENSMUSG00000101699	ENSMUSG00000101699.2	ENSMUST00000188016	ENSMUST00000188016.2			Gm28508	MGI Symbol
ENSMUSG00000095242	ENSMUSG00000095242.3	ENSMUST00000185576	ENSMUST00000185576.2	ENSMUSP00000140814	ENSMUSP00000140814.2	Gm20834	MGI Symbol
ENSMUSG00000095242	ENSMUSG00000095242.3	ENSMUST00000179558	ENSMUST00000179558.2	ENSMUSP00000136150	ENSMUSP00000136150.2	Gm20834	MGI Symbol
ENSMUSG00000100742	ENSMUSG00000100742.2	ENSMUST00000188336	ENSMUST00000188336.2			Gm28953	MGI Symbol
ENSMUSG00000100730	ENSMUSG00000100730.2	ENSMUST00000189940	ENSMUST00000189940.2			Gm20776	MGI Symbol
ENSMUSG00000100567	ENSMUSG00000100567.2	ENSMUST00000185864	ENSMUST00000185864.2			Gm28958	MGI Symbol
ENSMUSG00000094838	ENSMUSG00000094838.3	ENSMUST00000190516	ENSMUST00000190516.2	ENSMUSP00000139764	ENSMUSP00000139764.2	Gm20828	MGI Symbol
ENSMUSG00000094838	ENSMUSG00000094838.3	ENSMUST00000170889	ENSMUST00000170889.2	ENSMUSP00000129237	ENSMUSP00000129237.2	Gm20828	MGI Symbol
ENSMUSG00000101319	ENSMUSG00000101319.2	ENSMUST00000190174	ENSMUST00000190174.2			Gm28957	MGI Symbol
ENSMUSG00000101789	ENSMUSG00000101789.2	ENSMUST00000189047	ENSMUST00000189047.2			Gm28956	MGI Symbol
ENSMUSG00000100015	ENSMUSG00000100015.2	ENSMUST00000189285	ENSMUST00000189285.2			Gm28952	MGI Symbol
ENSMUSG00000099572	ENSMUSG00000099572.2	ENSMUST00000190742	ENSMUST00000190742.2			Gm28951	MGI Symbol
ENSMUSG00000101690	ENSMUSG00000101690.2	ENSMUST00000185212	ENSMUST00000185212.2			Gm28390	MGI Symbol
ENSMUSG00000101842	ENSMUSG00000101842.2	ENSMUST00000185202	ENSMUST00000185202.2			Gm28391	MGI Symbol
ENSMUSG00000101871	ENSMUSG00000101871.2	ENSMUST00000190090	ENSMUST00000190090.2			Gm28389	MGI Symbol
ENSMUSG00000100919	ENSMUSG00000100919.2	ENSMUST00000191538	ENSMUST00000191538.2			Gm28655	MGI Symbol
ENSMUSG00000101123	ENSMUSG00000101123.2	ENSMUST00000189801	ENSMUST00000189801.2			Gm28654	MGI Symbol
ENSMUSG00000101276	ENSMUSG00000101276.2	ENSMUST00000186950	ENSMUST00000186950.2			Gm28657	MGI Symbol
ENSMUSG00000100368	ENSMUSG00000100368.2	ENSMUST00000190017	ENSMUST00000190017.2			Gm28656	MGI Symbol
ENSMUSG00000103330	ENSMUSG00000103330.2	ENSMUST00000194321	ENSMUST00000194321.2			Gm35108	MGI Symbol
ENSMUSG00000104505	ENSMUSG00000104505.6	ENSMUST00000191742	ENSMUST00000191742.6			Gm37739	MGI Symbol
ENSMUSG00000104505	ENSMUSG00000104505.6	ENSMUST00000191901	ENSMUST00000191901.6			Gm37739	MGI Symbol
ENSMUSG00000104505	ENSMUSG00000104505.6	ENSMUST00000193731	ENSMUST00000193731.2			Gm37739	MGI Symbol
ENSMUSG00000104468	ENSMUSG00000104468.2	ENSMUST00000195399	ENSMUST00000195399.2			Gm21736	MGI Symbol
ENSMUSG00000102251	ENSMUSG00000102251.6	ENSMUST00000193019	ENSMUST00000193019.6			Gm37654	MGI Symbol
ENSMUSG00000102251	ENSMUSG00000102251.6	ENSMUST00000195071	ENSMUST00000195071.6			Gm37654	MGI Symbol
ENSMUSG00000102251	ENSMUSG00000102251.6	ENSMUST00000194456	ENSMUST00000194456.2			Gm37654	MGI Symbol
ENSMUSG00000102366	ENSMUSG00000102366.2	ENSMUST00000193531	ENSMUST00000193531.2			Gm37044	MGI Symbol
ENSMUSG00000103909	ENSMUSG00000103909.2	ENSMUST00000193134	ENSMUST00000193134.2			Gm31511	MGI Symbol
ENSMUSG00000102835	ENSMUSG00000102835.6	ENSMUST00000194043	ENSMUST00000194043.6			Gm37572	MGI Symbol
ENSMUSG00000102835	ENSMUSG00000102835.6	ENSMUST00000195046	ENSMUST00000195046.6			Gm37572	MGI Symbol
ENSMUSG00000102835	ENSMUSG00000102835.6	ENSMUST00000192579	ENSMUST00000192579.2			Gm37572	MGI Symbol
ENSMUSG00000103943	ENSMUSG00000103943.6	ENSMUST00000195490	ENSMUST00000195490.6			Gm37344	MGI Symbol
ENSMUSG00000103943	ENSMUSG00000103943.6	ENSMUST00000192655	ENSMUST00000192655.6			Gm37344	MGI Symbol
ENSMUSG00000103943	ENSMUSG00000103943.6	ENSMUST00000192634	ENSMUST00000192634.2			Gm37344	MGI Symbol
ENSMUSG00000102624	ENSMUSG00000102624.2	ENSMUST00000191723	ENSMUST00000191723.2			Gm37059	MGI Symbol
ENSMUSG00000102138	ENSMUSG00000102138.2	ENSMUST00000192534	ENSMUST00000192534.2			Gm31942	MGI Symbol
ENSMUSG00000102138	ENSMUSG00000102138.2	ENSMUST00000195375	ENSMUST00000195375.2			Gm31942	MGI Symbol
ENSMUSG00000102582	ENSMUSG00000102582.2	ENSMUST00000195572	ENSMUST00000195572.2			Gm37440	MGI Symbol
ENSMUSG00000102582	ENSMUSG00000102582.2	ENSMUST00000192310	ENSMUST00000192310.2			Gm37440	MGI Symbol
ENSMUSG00000103666	ENSMUSG00000103666.2	ENSMUST00000193195	ENSMUST00000193195.2			Gm38185	MGI Symbol
ENSMUSG00000104207	ENSMUSG00000104207.2	ENSMUST00000194721	ENSMUST00000194721.2			Gm37395	MGI Symbol
ENSMUSG00000102392	ENSMUSG00000102392.6	ENSMUST00000191812	ENSMUST00000191812.6			Gm37577	MGI Symbol
ENSMUSG00000102392	ENSMUSG00000102392.6	ENSMUST00000191969	ENSMUST00000191969.6			Gm37577	MGI Symbol
ENSMUSG00000102392	ENSMUSG00000102392.6	ENSMUST00000194712	ENSMUST00000194712.2			Gm37577	MGI Symbol
ENSMUSG00000095172	ENSMUSG00000095172.3	ENSMUST00000188422	ENSMUST00000188422.2	ENSMUSP00000139707	ENSMUSP00000139707.2	Gm20822	MGI Symbol
ENSMUSG00000095172	ENSMUSG00000095172.3	ENSMUST00000165756	ENSMUST00000165756.2	ENSMUSP00000130886	ENSMUSP00000130886.2	Gm20822	MGI Symbol
ENSMUSG00000102754	ENSMUSG00000102754.2	ENSMUST00000193189	ENSMUST00000193189.2			Gm38183	MGI Symbol
ENSMUSG00000103167	ENSMUSG00000103167.2	ENSMUST00000191943	ENSMUST00000191943.2			Gm38149	MGI Symbol
ENSMUSG00000102387	ENSMUSG00000102387.2	ENSMUST00000192319	ENSMUST00000192319.2			Gm38145	MGI Symbol
ENSMUSG00000102208	ENSMUSG00000102208.2	ENSMUST00000193483	ENSMUST00000193483.2			Gm32033	MGI Symbol
ENSMUSG00000102265	ENSMUSG00000102265.2	ENSMUST00000194265	ENSMUST00000194265.2			Gm32447	MGI Symbol
ENSMUSG00000104490	ENSMUSG00000104490.2	ENSMUST00000193474	ENSMUST00000193474.2			Gm20770	MGI Symbol
ENSMUSG00000103112	ENSMUSG00000103112.2	ENSMUST00000194806	ENSMUST00000194806.2			Gm38016	MGI Symbol
ENSMUSG00000103234	ENSMUSG00000103234.2	ENSMUST00000191652	ENSMUST00000191652.2			Gm37158	MGI Symbol
ENSMUSG00000102288	ENSMUSG00000102288.2	ENSMUST00000193205	ENSMUST00000193205.2			Gm36998	MGI Symbol
ENSMUSG00000103417	ENSMUSG00000103417.2	ENSMUST00000193971	ENSMUST00000193971.2			Gm33112	MGI Symbol
ENSMUSG00000094829	ENSMUSG00000094829.3	ENSMUST00000194072	ENSMUST00000194072.2			Gm21809	MGI Symbol
ENSMUSG00000094829	ENSMUSG00000094829.3	ENSMUST00000178495	ENSMUST00000178495.2			Gm21809	MGI Symbol
ENSMUSG00000102867	ENSMUSG00000102867.2	ENSMUST00000193129	ENSMUST00000193129.2			Gm37635	MGI Symbol
ENSMUSG00000102968	ENSMUSG00000102968.6	ENSMUST00000195750	ENSMUST00000195750.6			Gm35070	MGI Symbol
ENSMUSG00000102968	ENSMUSG00000102968.6	ENSMUST00000192589	ENSMUST00000192589.2			Gm35070	MGI Symbol
ENSMUSG00000103796	ENSMUSG00000103796.2	ENSMUST00000195864	ENSMUST00000195864.2			Gm38094	MGI Symbol
ENSMUSG00000102552	ENSMUSG00000102552.2	ENSMUST00000195140	ENSMUST00000195140.2			Gm21763	MGI Symbol
ENSMUSG00000104426	ENSMUSG00000104426.2	ENSMUST00000195101	ENSMUST00000195101.2			Gm38369	MGI Symbol
ENSMUSG00000102304	ENSMUSG00000102304.2	ENSMUST00000193716	ENSMUST00000193716.2			Gm35843	MGI Symbol
ENSMUSG00000102195	ENSMUSG00000102195.6	ENSMUST00000191717	ENSMUST00000191717.6			Gm38168	MGI Symbol
ENSMUSG00000102195	ENSMUSG00000102195.6	ENSMUST00000194577	ENSMUST00000194577.6			Gm38168	MGI Symbol
ENSMUSG00000102195	ENSMUSG00000102195.6	ENSMUST00000191798	ENSMUST00000191798.2			Gm38168	MGI Symbol
ENSMUSG00000104506	ENSMUSG00000104506.6	ENSMUST00000193523	ENSMUST00000193523.6			Gm37740	MGI Symbol
ENSMUSG00000104506	ENSMUSG00000104506.6	ENSMUST00000194757	ENSMUST00000194757.2			Gm37740	MGI Symbol
ENSMUSG00002074919	ENSMUSG00002074919.1	ENSMUST00020182969	ENSMUST00020182969.1			Gm54350	MGI Symbol
ENSMUSG00000102913	ENSMUSG00000102913.2	ENSMUST00000194480	ENSMUST00000194480.2			Gm37723	MGI Symbol
ENSMUSG00000103664	ENSMUSG00000103664.6	ENSMUST00000191807	ENSMUST00000191807.6			Gm36261	MGI Symbol
ENSMUSG00000103664	ENSMUSG00000103664.6	ENSMUST00000193323	ENSMUST00000193323.2			Gm36261	MGI Symbol
ENSMUSG00000103005	ENSMUSG00000103005.2	ENSMUST00000193781	ENSMUST00000193781.2			Gm37898	MGI Symbol
